Index,HF,AST,HTAG,AwayTeam,AR,HC,HTHG,AS,HS,HY,WHD,HST,AF,FTAG,AY,WHH,HTR,IWA,IWD,AC,FTR,IWH,HomeTeam,WHA,FTHG,Referee,Div,HR,Date,SeasonDate
5413,12,5,1,Bolton,1,1,4,11,10,1,3.1,5,13,1,3,2.4,H,2.7,3.1,8,H,2.4,Middlesbrough,2.6,5,A Wiley,E0,0,20/01/07,2006
5414,16,7,2,West Ham,0,10,1,12,14,3,3.25,7,26,2,4,1.8,A,4,3.2,2,D,1.8,Newcastle,3.8,2,U Rennie,E0,0,20/01/07,2006
5415,9,5,0,Charlton,0,10,0,8,9,0,3.3,3,11,1,3,1.57,D,4.8,3.6,7,A,1.6,Portsmouth,5.5,0,M Clattenburg,E0,0,20/01/07,2006
5416,12,1,0,Sheffield United,1,7,1,4,17,1,3.1,10,8,1,1,1.8,H,4,3.2,2,H,1.8,Reading,4,3,M Halsey,E0,0,20/01/07,2006
5417,13,6,0,Man United,0,8,0,10,18,1,3,11,11,1,3,2.37,D,2.6,3.1,6,H,2.5,Arsenal,2.7,2,S Bennett,E0,0,21/01/07,2006
5418,11,5,0,Everton,0,6,0,8,13,0,3.1,6,17,2,1,2.4,D,2.55,3.1,6,A,2.55,Wigan,2.6,0,H Webb,E0,0,21/01/07,2006
5419,14,3,1,Blackburn,0,9,1,15,15,2,3.2,7,7,1,0,2.9,D,2.1,3.1,6,H,3.2,Watford,2.15,2,D Gallagher,E0,0,23/01/07,2006
5420,10,3,0,Middlesbrough,0,10,0,3,15,0,3.2,4,10,0,1,1.83,D,3.8,3.2,5,D,1.85,Portsmouth,3.75,0,D Gallagher,E0,0,30/01/07,2006
5421,11,14,1,Wigan,0,4,1,21,19,1,3.25,12,11,2,1,1.72,D,4.3,3.4,3,H,1.7,Reading,4.2,3,S Bennett,E0,0,30/01/07,2006
5422,14,0,0,Fulham,0,5,2,7,16,1,3.1,8,10,0,1,2.2,H,2.8,3,4,H,2.4,Sheffield United,2.87,2,L Mason,E0,0,30/01/07,2006
5423,11,9,0,Liverpool,0,4,0,15,13,1,3.3,6,8,2,1,4.5,D,1.7,3.4,9,A,4.3,West Ham,1.66,1,M Atkinson,E0,0,30/01/07,2006
5424,7,2,1,Charlton,0,10,1,4,12,0,3.4,7,11,1,1,1.5,D,5.2,3.6,0,D,1.55,Bolton,6,1,L Probert,E0,0,31/01/07,2006
5425,12,4,0,Blackburn,0,3,1,6,18,0,4.2,15,11,0,1,1.3,H,9,4.6,9,H,1.27,Chelsea,8.5,3,G Poll,E0,0,31/01/07,2006
5426,11,1,0,Watford,0,7,1,2,21,2,5.5,10,11,0,2,1.14,H,13,6,2,H,1.15,Man United,15,4,M Dean,E0,0,31/01/07,2006
5427,15,9,1,Aston Villa,0,3,2,14,8,1,3.1,4,15,1,1,2.15,H,3.3,3.2,7,H,2,Newcastle,3,3,H Webb,E0,0,31/01/07,2006
5428,13,2,0,West Ham,0,9,1,7,17,0,3.1,6,21,0,1,1.8,H,3.6,3.2,6,H,1.9,Aston Villa,4,1,C Foy,E0,0,03/02/07,2006
5429,18,5,1,Sheffield United,0,7,1,11,11,1,3.3,6,19,1,4,1.66,D,4.3,3.4,6,H,1.7,Blackburn,4.5,2,A Marriner,E0,1,03/02/07,2006
5430,7,8,1,Chelsea,0,6,0,17,8,0,4,5,8,1,1,7,A,1.45,3.7,5,A,6.5,Charlton,1.36,0,M Halsey,E0,0,03/02/07,2006
5431,12,4,0,Newcastle,0,8,0,8,15,1,3,9,13,1,3,2.25,D,2.8,3.1,6,H,2.3,Fulham,2.87,2,P Dowd,E0,0,03/02/07,2006
5432,13,4,0,Everton,0,6,0,6,25,0,3.3,10,18,0,3,1.53,D,5.5,3.5,4,D,1.55,Liverpool,6,0,A Wiley,E0,0,03/02/07,2006
5433,12,3,0,Reading,0,5,0,7,16,0,3.1,7,13,2,0,2.1,D,3.2,3.1,6,A,2.1,Man City,3.1,0,H Webb,E0,0,03/02/07,2006
5434,14,4,0,Arsenal,1,3,0,11,3,2,3.3,1,5,1,1,4.5,D,1.8,3.2,6,D,4,Middlesbrough,1.66,1,M Riley,E0,0,03/02/07,2006
5435,8,4,0,Bolton,0,5,0,7,7,0,3.1,3,9,1,3,3.1,D,2.1,3.1,4,A,3.2,Watford,2.1,0,R Styles,E0,0,03/02/07,2006
5436,10,4,0,Portsmouth,0,6,0,5,15,1,3.1,8,8,0,0,2.5,D,2.5,3.2,6,H,2.5,Wigan,2.5,1,G Poll,E0,0,03/02/07,2006
5437,8,7,1,Man United,0,5,0,12,10,2,3.1,5,16,4,3,4,A,1.85,3.2,7,A,3.8,Tottenham,1.8,0,M Clattenburg,E0,0,04/02/07,2006
5438,6,0,0,Middlesbrough,0,5,1,3,15,0,4.8,5,11,0,1,1.22,H,8.5,4.4,1,H,1.3,Chelsea,10,3,C Foy,E0,0,10/02/07,2006
5439,15,4,0,Blackburn,0,3,1,8,15,2,3.1,8,13,0,1,2,H,3.2,3.1,10,H,2.1,Everton,3.3,1,R Styles,E0,0,10/02/07,2006
5440,11,2,0,Charlton,0,5,1,8,18,0,5.5,11,8,0,1,1.14,H,14,6.5,3,H,1.12,Man United,15,2,M Riley,E0,0,10/02/07,2006
5441,9,9,1,Liverpool,0,3,1,13,7,1,3.2,3,14,1,1,3.75,D,2,3.2,4,H,3.3,Newcastle,1.83,2,M Halsey,E0,0,10/02/07,2006
5442,12,3,0,Man City,0,13,1,6,17,3,3.1,10,12,1,3,1.8,H,3.8,3.2,8,H,1.85,Portsmouth,4,2,M Dean,E0,0,10/02/07,2006
5443,13,7,0,Aston Villa,0,12,1,17,12,2,3.1,9,11,0,1,1.95,H,3.6,3.2,8,H,1.9,Reading,3.5,2,M Clattenburg,E0,0,10/02/07,2006
5444,14,1,1,Tottenham,0,13,1,6,16,3,3.1,5,11,1,5,2.5,D,2.3,3.1,3,H,2.8,Sheffield United,2.5,2,M Atkinson,E0,0,10/02/07,2006
5445,17,5,1,Watford,0,10,0,8,23,4,3.3,10,23,1,2,1.8,A,3.8,3.1,4,A,1.9,West Ham,3.75,0,A Wiley,E0,0,10/02/07,2006
5446,9,2,1,Wigan,0,10,0,8,10,6,4.8,3,15,1,3,1.22,A,11,4.8,1,H,1.22,Arsenal,10,2,P Dowd,E0,0,11/02/07,2006
5447,14,6,0,Fulham,0,9,1,7,7,1,3.1,4,11,1,4,1.66,H,4.5,3.3,8,H,1.7,Bolton,5,2,H Webb,E0,0,11/02/07,2006
5448,7,4,1,Tottenham,0,5,1,8,10,2,3.1,3,14,2,1,2.1,D,3,3,1,A,2.25,Everton,3.1,1,U Rennie,E0,0,21/02/07,2006
5449,11,13,1,Wigan,1,8,1,16,10,1,3.2,6,11,1,1,2.3,D,3,3.1,3,D,2.2,Watford,2.62,1,R Styles,E0,0,21/02/07,2006
5450,13,8,0,West Ham,0,7,3,11,12,3,3.1,5,7,0,2,2.25,H,2.9,3.2,6,H,2.2,Charlton,2.8,4,R Styles,E0,0,24/02/07,2006
5451,16,8,1,Man United,0,3,1,16,16,3,3.6,6,12,2,2,6.5,D,1.5,3.6,7,A,6,Fulham,1.44,1,P Walton,E0,0,24/02/07,2006
5452,12,2,0,Sheffield United,0,5,2,6,8,0,4.2,4,9,0,2,1.28,H,8.5,4.4,1,H,1.3,Liverpool,9,4,S Bennett,E0,0,24/02/07,2006
5453,9,4,0,Reading,0,9,1,10,9,1,3.1,6,12,1,1,2.3,H,2.7,3.2,5,H,2.3,Middlesbrough,2.75,2,M Halsey,E0,0,24/02/07,2006
5454,10,5,2,Everton,0,5,0,13,11,2,3.1,3,17,3,1,2.75,A,2.3,3.1,9,A,2.8,Watford,2.3,0,L Mason,E0,0,24/02/07,2006
5455,11,6,0,Portsmouth,0,7,2,13,13,2,3.1,11,16,0,3,2.15,H,2.9,3.2,4,H,2.2,Blackburn,3,3,M Clattenburg,E0,0,25/02/07,2006
5456,2,6,1,Bolton,0,5,3,10,14,0,3,10,17,1,4,2.05,H,3.2,3.1,5,H,2.1,Tottenham,3.3,4,G Poll,E0,1,25/02/07,2006
5457,11,2,0,Newcastle,0,8,1,5,7,6,3.1,4,12,0,2,2.4,H,2.55,3.1,6,H,2.55,Wigan,2.6,1,A Wiley,E0,0,25/02/07,2006
5458,8,4,0,Reading,0,16,0,7,16,1,3.75,9,14,1,1,1.4,D,6,3.6,7,H,1.5,Arsenal,7,2,C Foy,E0,0,03/03/07,2006
5459,10,4,1,Aston Villa,0,5,1,9,13,0,3.1,7,21,1,2,2.25,D,2.9,3,8,D,2.3,Fulham,2.8,1,L Mason,E0,0,03/03/07,2006
5460,11,3,0,Man United,1,12,0,5,15,2,2.9,8,12,1,2,2.62,D,2.5,3.1,2,A,2.6,Liverpool,2.5,0,M Atkinson,E0,0,03/03/07,2006
5461,13,5,1,Wigan,0,9,0,9,4,3,3.1,3,14,1,2,1.9,A,3.8,3.1,4,A,1.9,Man City,3.6,0,H Webb,E0,0,03/03/07,2006
5462,12,4,0,Middlesbrough,0,8,0,7,11,0,3,8,14,0,3,2.05,D,3.3,3.2,2,D,2,Newcastle,3.3,0,S Bennett,E0,0,03/03/07,2006
5463,8,5,1,Chelsea,0,7,0,10,8,0,3.5,5,10,2,2,5.5,A,1.6,3.5,5,A,5,Portsmouth,1.53,0,M Halsey,E0,0,03/03/07,2006
5464,18,2,0,Everton,0,5,0,7,8,3,3.1,6,10,1,2,2.4,D,2.7,3.1,6,D,2.4,Sheffield United,2.6,1,M Riley,E0,0,03/03/07,2006
5465,18,5,0,Charlton,0,8,2,13,14,2,3.1,10,10,2,2,2.37,H,2.6,3.2,1,D,2.4,Watford,2.62,2,P Walton,E0,0,03/03/07,2006
5466,14,2,0,Blackburn,0,8,0,10,15,1,3.1,10,8,2,0,1.9,D,3.3,3.2,0,A,2,Bolton,3.6,1,R Styles,E0,0,04/03/07,2006
5467,15,7,0,Tottenham,0,6,2,12,12,6,3.1,6,12,4,1,2.87,H,2.2,3.1,3,A,3,West Ham,2.2,3,M Dean,E0,0,04/03/07,2006
5468,12,5,1,Arsenal,0,6,0,10,11,1,3.2,6,14,1,1,3.5,A,2.05,3.2,4,A,3.3,Aston Villa,1.9,0,M Atkinson,E0,0,14/03/07,2006
5469,10,3,1,Chelsea,0,5,0,5,8,3,3.6,2,13,1,2,6.5,A,1.55,3.7,4,A,5,Man City,1.44,0,A Wiley,E0,0,14/03/07,2006
5470,18,7,0,West Ham,0,10,0,10,9,4,3.5,3,22,2,4,1.57,D,4.8,3.6,9,A,1.6,Blackburn,5,1,H Webb,E0,1,17/03/07,2006
5471,7,4,0,Sheffield United,0,5,2,7,13,0,5.5,8,10,0,0,1.14,H,11,5.2,1,H,1.2,Chelsea,15,3,C Foy,E0,0,17/03/07,2006
5472,14,0,0,Bolton,0,1,3,7,15,1,4.2,7,13,1,2,1.3,H,8,4.2,5,H,1.33,Man United,8.5,4,A Wiley,E0,0,17/03/07,2006
5473,13,8,0,Man City,0,10,0,14,11,1,3.2,5,21,2,2,2.1,D,3.3,3.2,3,A,2,Middlesbrough,3,0,K Stroud,E0,0,17/03/07,2006
5474,11,5,0,Portsmouth,0,10,0,10,5,1,3.2,0,15,0,1,1.9,D,3.4,3.1,4,D,2,Reading,3.5,0,S Bennett,E0,0,17/03/07,2006
5475,5,2,0,Watford,0,5,1,2,17,0,3.6,11,8,1,0,1.44,H,6,3.9,4,H,1.45,Tottenham,6.5,3,M Halsey,E0,0,17/03/07,2006
5476,13,0,0,Fulham,0,7,0,3,6,1,3.2,3,6,0,0,2,D,3.4,3.1,1,D,2,Wigan,3.2,0,S Tanner,E0,0,17/03/07,2006
5477,11,3,0,Liverpool,0,2,0,7,9,2,3.2,3,12,0,3,3.75,D,1.9,3.2,6,D,3.6,Aston Villa,1.83,0,L Mason,E0,0,18/03/07,2006
5478,14,6,0,Newcastle,0,5,0,12,10,1,3.2,4,20,0,2,2.25,D,2.7,3.1,5,H,2.4,Charlton,2.75,2,D Gallagher,E0,0,18/03/07,2006
5479,17,9,0,Arsenal,0,5,0,18,11,6,3.2,4,13,0,0,3,D,2.2,3,4,H,3.1,Everton,2.1,1,M Clattenburg,E0,0,18/03/07,2006
5480,8,4,0,Sheffield United,0,11,0,7,19,1,3.3,12,12,0,3,1.61,D,5,3.7,4,H,1.55,Bolton,5,1,M Clattenburg,E0,0,31/03/07,2006
5481,10,1,0,Wigan,0,4,0,6,4,1,3.1,1,15,0,3,2.1,D,3,3.1,9,H,2.2,Charlton,3.1,1,P Walton,E0,0,31/03/07,2006
5482,14,7,1,Portsmouth,0,6,0,10,13,1,3.1,9,22,1,0,2.25,A,2.8,3.1,4,D,2.3,Fulham,2.8,1,M Riley,E0,0,31/03/07,2006
5483,17,3,0,Arsenal,0,2,2,11,12,1,3,7,8,1,3,2.15,H,3.2,3.1,7,H,2.1,Liverpool,3.1,4,S Bennett,E0,0,31/03/07,2006
5484,7,3,1,Blackburn,0,8,0,6,27,1,4,17,12,1,3,1.33,A,9,4.6,1,H,1.27,Man United,8,4,C Foy,E0,0,31/03/07,2006
5485,9,5,0,Man City,0,8,0,7,15,1,3.2,6,16,1,3,1.9,D,3.3,3.2,1,A,2,Newcastle,3.5,0,G Poll,E0,0,31/03/07,2006
5486,18,8,0,Chelsea,0,5,0,13,12,1,4.8,6,9,1,3,8.5,D,1.3,4.4,10,A,8.5,Watford,1.25,0,U Rennie,E0,0,31/03/07,2006
5487,11,3,0,Middlesbrough,0,3,2,10,9,0,3.2,6,17,0,1,2.1,H,2.8,3.1,4,H,2.3,West Ham,3,2,M Halsey,E0,0,31/03/07,2006
5488,7,3,0,Reading,0,5,1,6,18,1,3.2,7,6,0,0,1.72,H,4.2,3.3,7,H,1.75,Tottenham,4.33,1,A Wiley,E0,0,01/04/07,2006
5489,18,8,1,Everton,0,5,0,18,17,3,3,10,16,1,3,2.25,A,2.8,3.1,6,D,2.3,Aston Villa,2.87,1,H Webb,E0,0,02/04/07,2006
5490,18,8,1,Fulham,0,4,3,15,14,0,3.2,10,12,1,0,1.7,H,4.5,3.5,10,H,1.65,Everton,4.5,4,D Gallagh,E0,0,06/04/07,2006
5491,12,1,0,Charlton,0,14,0,3,13,0,3.25,6,11,0,0,1.95,D,3.3,3.2,7,D,2,Man City,3.3,0,A Wiley,E0,0,06/04/07,2006
5492,10,5,1,West Ham,0,14,0,6,29,0,4.33,15,15,1,1,1.4,A,6.5,4,1,A,1.4,Arsenal,5.5,0,G Poll,E0,0,07/04/07,2006
5493,17,7,1,Aston Villa,0,4,1,9,10,2,3.2,3,12,2,1,1.83,D,3.3,3.2,10,A,2,Blackburn,3.75,1,M Atkinson,E0,0,07/04/07,2006
5494,13,5,0,Tottenham,0,11,0,6,11,2,4,8,11,0,1,1.36,D,6.5,3.7,7,H,1.45,Chelsea,7,1,R Styles,E0,0,07/04/07,2006
5495,7,3,1,Watford,0,9,2,6,24,0,3.5,14,14,1,0,1.61,H,5,3.7,3,H,1.55,Middlesbrough,4.5,4,C Foy,E0,0,07/04/07,2006
5496,13,7,0,Man United,0,8,1,15,14,3,3.4,9,2,1,1,6,H,1.55,3.7,7,H,5,Portsmouth,1.5,2,M Clattenburg,E0,0,07/04/07,2006
5497,10,3,1,Liverpool,0,7,0,4,8,2,3.25,4,16,2,1,3.3,A,2,3.2,6,A,3.3,Reading,1.95,1,P Walton,E0,0,07/04/07,2006
5498,11,3,1,Newcastle,0,5,0,10,17,1,3.3,11,13,2,1,2.15,A,2.8,3.1,4,A,2.3,Sheffield United,2.8,1,M Halsey,E0,0,07/04/07,2006
5499,7,9,1,Bolton,0,9,1,10,17,0,3.1,9,13,3,3,2.5,D,2.55,3.1,5,A,2.55,Wigan,2.5,1,U Rennie,E0,0,07/04/07,2006
5500,11,1,1,Wigan,1,13,0,2,13,2,3.1,7,11,1,3,1.9,A,3.6,3.2,1,D,1.9,Aston Villa,3.6,1,M Halsey,E0,0,09/04/07,2006
5501,16,7,1,Everton,0,7,1,9,7,3,3.2,4,19,1,1,2,D,3.2,3.1,7,D,2.1,Bolton,3.2,1,M Atkinson,E0,0,09/04/07,2006
5502,13,6,0,Reading,0,1,0,14,8,1,3.3,5,13,0,0,2.2,D,3,3.1,11,D,2.2,Charlton,2.7,0,G Poll,E0,0,09/04/07,2006
5503,12,5,2,Man City,0,7,0,7,12,1,3.2,5,15,3,3,2.15,A,3,3.1,4,A,2.2,Fulham,2.9,1,S Bennett,E0,0,09/04/07,2006
5504,13,2,0,Arsenal,0,3,0,6,8,1,3.25,4,14,0,2,3.4,D,2,3.2,6,D,3.3,Newcastle,1.9,0,H Webb,E0,0,09/04/07,2006
5505,13,6,1,Portsmouth,0,6,2,10,15,0,3.3,10,15,2,0,2.7,H,2.3,3.2,2,H,2.7,Watford,2.2,4,L Mason,E0,0,09/04/07,2006
5506,7,2,1,Bolton,1,2,1,6,19,2,3.3,9,18,1,3,1.61,D,4.5,3.5,5,H,1.65,Arsenal,5,2,R Styles,E0,0,14/04/07,2006
5507,12,3,0,Liverpool,0,4,0,11,7,1,3.3,1,15,0,2,4.33,D,1.85,3.2,4,D,3.8,Man City,1.7,0,U Rennie,E0,0,14/04/07,2006
5508,20,7,1,Aston Villa,0,2,1,9,13,2,3,5,8,3,1,2.2,D,3.2,2.9,4,A,2.2,Middlesbrough,3,1,D Gallagher,E0,0,14/04/07,2006
5509,13,3,0,Newcastle,0,10,1,7,21,2,3.2,7,8,1,0,1.9,H,3.3,3.2,5,H,2,Portsmouth,3.5,2,C Foy,E0,0,14/04/07,2006
5510,8,5,0,Fulham,0,10,1,13,12,2,3.3,6,7,0,1,1.83,H,3.8,3.2,6,H,1.85,Reading,3.6,1,L Mason,E0,0,14/04/07,2006
5511,11,3,0,West Ham,0,4,1,11,6,2,3.3,5,8,0,3,2.3,H,2.7,3.1,2,H,2.4,Sheffield United,2.6,3,S Bennett,E0,0,14/04/07,2006
5512,7,4,0,Charlton,0,7,0,7,18,0,3.5,11,15,1,3,1.61,D,4.3,3.4,4,H,1.7,Everton,4.5,2,M Halsey,E0,0,15/04/07,2006
5513,18,6,2,Tottenham,0,5,2,10,21,3,3.25,11,6,3,0,2.7,D,2.3,3.1,5,D,2.8,Wigan,2.25,3,G Poll,E0,0,15/04/07,2006
5514,8,6,1,Man City,0,7,1,9,12,0,3.75,10,8,1,0,1.4,D,7,3.8,3,H,1.4,Arsenal,7,3,M Halsey,E0,0,17/04/07,2006
5515,10,3,0,Sheffield United,0,4,1,10,13,5,5.5,10,13,0,3,1.14,H,13,6,1,H,1.15,Man United,15,2,R Styles,E0,0,17/04/07,2006
5516,8,4,1,Watford,0,5,3,4,18,0,3.3,10,14,1,0,1.61,H,4.8,3.6,4,H,1.6,Blackburn,5,3,C Foy,E0,0,18/04/07,2006
5517,8,2,0,Middlesbrough,0,8,0,5,18,0,3.75,7,13,0,1,1.4,D,7,3.8,2,H,1.4,Liverpool,7,2,G Poll,E0,0,18/04/07,2006
5518,21,7,2,Chelsea,0,9,1,14,14,5,3.6,10,9,4,2,5.5,A,1.5,3.8,5,A,5.5,West Ham,1.5,1,M Dean,E0,0,18/04/07,2006
5519,17,7,0,Reading,0,7,0,10,18,0,3.25,15,13,3,2,1.9,D,3.8,3.2,4,A,1.85,Bolton,3.4,1,H Webb,E0,0,21/04/07,2006
5520,16,10,0,Sheffield United,0,8,0,15,10,5,3.3,2,13,1,3,2,D,3.8,3.2,3,D,1.85,Charlton,3.1,1,A Wiley,E0,0,21/04/07,2006
5521,17,9,0,Blackburn,0,7,1,18,13,1,3.3,6,15,1,1,2.1,H,3.3,3.2,11,D,2,Fulham,2.87,1,G Poll,E0,0,21/04/07,2006
5522,10,3,0,Wigan,0,12,1,4,23,2,3.6,12,10,0,2,1.44,H,7,3.8,3,H,1.4,Liverpool,6.5,2,M Riley,E0,0,21/04/07,2006
5523,10,5,1,Middlesbrough,0,6,1,10,21,2,5.5,9,17,1,5,1.16,D,10,5,7,D,1.22,Man United,12,1,P Walton,E0,0,21/04/07,2006
5524,10,5,0,Arsenal,0,4,1,17,7,2,3.1,3,6,2,2,2.5,H,2.6,3.1,6,D,2.5,Tottenham,2.5,2,M Dean,E0,0,21/04/07,2006
5525,9,1,0,Man City,0,5,0,4,4,1,3.1,1,6,1,1,2.5,D,2.55,3.1,3,D,2.55,Watford,2.5,1,R Styles,E0,0,21/04/07,2006
5526,16,2,0,Everton,0,5,1,10,15,2,3.4,7,10,0,1,2.3,H,2.8,3.1,7,H,2.3,West Ham,2.5,1,M Clattenburg,E0,0,21/04/07,2006
5527,10,2,0,Portsmouth,0,15,0,5,17,0,3.2,8,20,0,1,2.15,D,3.2,3.1,3,D,2.1,Aston Villa,2.9,0,M Atkinson,E0,0,22/04/07,2006
5528,15,4,0,Chelsea,0,4,0,12,11,0,3.6,3,16,0,3,5.5,D,1.5,3.7,2,D,5.8,Newcastle,1.5,0,M Halsey,E0,0,22/04/07,2006
5529,14,3,0,Charlton,1,7,0,8,16,1,3.4,9,5,1,1,2.1,D,2.9,3.2,2,H,2.1,Blackburn,2.8,4,M Dean,E0,0,28/04/07,2006
5530,8,3,1,Bolton,0,11,2,6,11,0,4.33,3,10,2,3,1.3,H,10,4.4,2,D,1.27,Chelsea,8,2,R Styles,E0,0,28/04/07,2006
5531,17,12,0,Man United,0,4,1,18,8,1,3.5,3,11,4,1,4.5,H,1.7,3.4,9,A,4.3,Everton,1.61,2,A Wiley,E0,0,28/04/07,2006
5532,14,7,1,Aston Villa,0,5,0,15,14,1,3,7,8,2,0,2.25,A,3.2,2.9,6,A,2.2,Man City,2.87,0,M Halsey,E0,0,28/04/07,2006
5533,11,5,1,Tottenham,0,7,0,11,16,1,3.4,8,9,3,1,2.5,A,2.6,2.9,3,A,2.7,Middlesbrough,2.3,2,L Mason,E0,0,28/04/07,2006
5534,12,4,0,Liverpool,0,7,2,11,9,1,3.3,7,7,1,1,2.7,H,2.1,3.1,6,H,3.2,Portsmouth,2.2,2,P Walton,E0,0,28/04/07,2006
5535,13,3,0,Watford,0,5,1,13,11,1,3.5,6,17,0,4,1.57,H,4.5,3.5,7,H,1.65,Sheffield United,5,1,M Atkinson,E0,0,28/04/07,2006
5536,5,7,1,West Ham,0,5,0,12,9,1,3.4,6,17,3,2,2.3,A,2.9,3.2,1,A,2.2,Wigan,2.5,0,G Poll,E0,0,28/04/07,2006
5537,6,1,0,Fulham,0,7,1,7,10,2,4,5,10,1,4,1.36,H,5.4,3.8,6,H,1.45,Arsenal,7,3,M Clattenburg,E0,0,29/04/07,2006
5538,14,11,0,Newcastle,0,8,0,18,13,2,3.5,8,11,0,0,1.8,D,4,3.2,10,H,1.8,Reading,3.5,1,M Riley,E0,0,30/04/07,2006
5539,14,2,0,Sheffield United,0,13,2,9,19,2,3.1,11,14,0,2,1.9,H,3.3,3.2,5,H,2,Aston Villa,3.6,3,P Walton,E0,0,05/05/07,2006
5540,9,5,0,Portsmouth,0,9,0,12,13,3,3.2,7,19,0,3,1.83,D,3.8,3.2,8,H,1.85,Everton,3.75,3,H Webb,E0,0,05/05/07,2006
5541,17,5,0,Liverpool,0,4,0,9,7,2,3.3,5,15,0,2,2.87,D,2.2,3.3,14,H,2.8,Fulham,2.1,1,S Bennett,E0,1,05/05/07,2006
5542,13,3,1,Man United,0,5,0,6,4,2,3.3,3,10,1,2,6,A,1.5,3.7,3,A,5.7,Man City,1.53,0,R Styles,E0,0,05/05/07,2006
5543,12,6,1,Blackburn,0,5,0,8,14,1,3.2,6,20,2,3,2.15,A,2.9,3.2,2,A,2.2,Newcastle,2.9,0,M Atkinson,E0,0,05/05/07,2006
5544,10,4,0,Watford,0,14,0,4,15,0,3.75,7,16,2,2,1.44,D,6.5,4,2,A,1.4,Reading,6,0,D Gallaghe,E0,0,05/05/07,2006
5545,17,3,0,Bolton,0,5,3,8,9,2,3.4,6,21,1,5,2.05,H,3.1,3.2,3,H,2.1,West Ham,2.9,3,M Riley,E0,0,05/05/07,2006
5546,17,3,1,Middlesbrough,0,5,0,7,15,3,3.3,7,8,1,0,2.1,A,3.1,3.2,3,A,2.1,Wigan,2.87,0,M Clattenburg,E0,0,05/05/07,2006
5547,19,4,0,Chelsea,1,3,1,9,7,1,3.3,4,13,1,2,2.6,H,2.4,3.1,7,D,2.7,Arsenal,2.3,1,A Wiley,E0,0,06/05/07,2006
5548,7,6,1,Tottenham,0,11,0,9,7,0,3.4,4,4,2,0,2.9,A,2.2,3.2,5,A,2.9,Charlton,2.05,0,G Poll,E0,0,07/05/07,2006
5549,12,0,0,Man United,0,8,0,5,15,3,3.1,10,20,0,4,2.2,D,3.3,3.2,1,D,2,Chelsea,2.87,0,G Poll,E0,0,09/05/07,2006
5550,4,4,1,Blackburn,1,6,0,10,15,0,3.4,7,17,1,3,1.72,A,4.2,3.3,6,D,1.75,Tottenham,4,1,R Styles,E0,0,10/05/07,2006
5551,16,7,1,Reading,0,5,1,12,15,2,3.4,6,7,3,0,2.05,D,3,3.3,10,D,2.1,Blackburn,2.9,3,A Wiley,E0,0,13/05/07,2006
5552,10,3,1,Aston Villa,0,7,1,8,10,2,3.2,2,11,2,1,1.9,D,4.3,3.4,6,D,1.7,Bolton,3.5,2,M Clattenburg,E0,0,13/05/07,2006
5553,13,5,0,Everton,0,9,0,8,14,2,3.6,10,5,1,1,1.5,D,4.4,3.3,2,D,1.65,Chelsea,5.5,1,M Halsey,E0,0,13/05/07,2006
5554,5,4,1,Charlton,0,9,0,8,22,0,4,7,12,2,0,1.36,A,7.5,4.2,2,D,1.35,Liverpool,7,2,D Gallagher,E0,0,13/05/07,2006
5555,13,4,1,West Ham,0,14,0,6,28,0,3.3,20,11,1,2,1.61,A,4.5,3.1,3,A,1.7,Man United,5,0,M Atkinson,E0,0,13/05/07,2006
5556,11,5,1,Fulham,0,10,2,8,21,1,3.2,10,12,1,0,1.83,H,4,3.2,3,H,1.8,Middlesbrough,3.75,3,M Riley,E0,0,13/05/07,2006
5557,18,6,0,Arsenal,0,2,0,14,9,0,3.4,4,15,0,0,2.5,D,2.5,3.2,6,D,2.5,Portsmouth,2.3,0,G Poll,E0,0,13/05/07,2006
5558,11,3,2,Wigan,1,10,1,9,9,3,3.3,5,15,2,5,2.2,A,3.2,3.3,3,A,2,Sheffield United,2.7,1,M Dean,E0,0,13/05/07,2006
5559,11,5,1,Man City,0,6,2,10,8,1,3.4,3,13,1,1,1.5,H,6.5,3.7,6,H,1.45,Tottenham,6,2,S Bennett,E0,0,13/05/07,2006
5560,13,1,1,Newcastle,0,8,0,1,11,2,3.1,2,6,1,4,2.5,A,2.7,3.1,5,D,2.4,Watford,2.5,1,R Styles,E0,0,13/05/07,2006
5561,15,4,1,Aston Villa,0,4,1,9,16,4,4.8,4,18,3,5,1.36,D,7.5,4.6,3,A,1.37,Arsenal,8.5,1,A Taylor,E0,1,17/08/13,2013
5562,11,4,0,Stoke,0,12,1,10,26,1,4.6,11,11,0,1,1.36,H,7.3,4.4,6,H,1.4,Liverpool,9,1,M Atkinson,E0,0,17/08/13,2013
5563,13,6,0,Everton,0,6,0,19,8,2,3.3,2,10,2,0,3.1,D,2.3,3.3,8,D,2.9,Norwich,2.3,2,M Oliver,E0,0,17/08/13,2013
5564,14,1,0,Fulham,0,6,0,5,20,0,3.3,3,14,1,3,2.2,D,3.2,3.2,1,A,2.2,Sunderland,3.3,0,N Swarbrick,E0,0,17/08/13,2013
5565,13,7,2,Man United,0,7,0,15,17,1,3.4,6,10,4,3,4,A,1.8,3.5,4,A,4.2,Swansea,1.91,1,P Dowd,E0,0,17/08/13,2013
